id,counselling_code,branch,year,oc,bc,bcm,mbc,sc,sca,st
12358,4996,CIVIL ENGINEERING,2024,"180,401*",—,—,—,—,—,—
12359,4996,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"197,225*",—,—,—,—,—,—
12360,4996,COMPUTER SCIENCE AND ENGINEERING,2024,"164,249","190,120*","181,527","185,798*","194,693*",—,—
12361,4996,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"177,311*",—,—,—,—,—,—
12362,4996,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"194,579",—,—,—,—,—,—
12363,4996,MECHANICAL ENGINEERING,2024,"179,344*",—,—,—,—,—,—
12364,4998,CIVIL ENGINEERING,2024,—,—,—,—,—,—,—
12365,4998,COMPUTER SCIENCE AND ENGINEERING,2024,"194,837*",—,—,—,—,—,—
12366,4998,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,—,—,—,—,—,—,—
12367,4998,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,—,—,—,—,—,—,—
12368,4998,MECHANICAL ENGINEERING,2024,—,—,—,—,—,—,—
12369,4999,Artificial Intelligence and Data Science,2024,"171,575","195,612*",—,"173,711*",—,—,—
12370,4999,BIO MEDICAL ENGINEERING,2024,"191,334*",—,—,—,—,—,—
12371,4999,COMPUTER SCIENCE AND ENGINEERING,2024,"179,171","196,729",—,"188,474*",—,—,—
12372,4999,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"156,569","196,056*",—,"193,933*","194,043*",—,—
12373,4999,MECHANICAL ENGINEERING,2024,"196,094*",—,—,—,—,—,—
12374,5,CHEMICAL ENGINEERING,2024,"77,233","167,801*","161,069","190,513*","147,654","92,253*","126,722"
12375,5,CIVIL AND STRUCTUTURAL ENGINEERING,2024,"137,490","170,634*",—,"196,350*","189,470",—,—
12376,5,CIVIL ENGINEERING,2024,"102,926","185,411*","193,929","194,846","151,418",—,"166,905"
12377,5,COMPUTER SCIENCE AND ENGINEERING,2024,"35,831","73,590","99,813","78,108","70,387","161,057","72,805"
12378,5,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"41,377","89,721","49,409","74,037","87,093","94,855","101,325"
12379,5,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),2024,"56,909","102,686","94,759","87,302","85,402","98,395",—
12380,5,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"89,802","189,286","153,485","140,912","150,521","166,113*",—
12381,5,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"49,175","83,496","105,836","90,291","102,545",—,"131,902"
12382,5,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2024,"112,340","189,511*","195,174","164,989","169,227","141,467*",—
12383,5,INFORMATION TECHNOLOGY,2024,"54,488","100,114","94,596","84,269","100,065","94,859","92,826"
12384,5,MECHANICAL ENGINEERING,2024,"120,661","193,340*","148,932*","192,330","179,237",—,—
12385,5,MECHANICAL ENGINEERING (MANUFACTURING),2024,"146,082","196,175*","190,808*","196,598*","188,452",—,—
12386,5008,CIVIL ENGINEERING,2024,"12,483","18,898","17,538","17,194","36,762","22,517","83,570"
12387,5008,CIVIL ENGINEERING (SS),2024,"22,106","29,450","38,633","33,877","84,083","133,321","150,913"
12388,5008,COMPUTER SCIENCE AND ENGINEERING,2024,"1,561","2,170","4,022","2,803","11,274","20,671",—
12389,5008,COMPUTER SCIENCE AND ENGINEERING (SS),2024,"2,977","4,284","5,599","5,398","20,874","25,385","51,652"
12390,5008,Computer Science and Business System (SS),2024,"6,299","7,994","7,329","12,623","33,416","35,973","106,937"
12391,5008,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),2024,"4,565","6,289","7,131","7,337","26,036","57,843","62,232"
12392,5008,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"4,902","6,646","10,087","7,814","25,216","75,927",—
12393,5008,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),2024,"7,657","8,267","13,547","12,748","34,526","89,295",—
12394,5008,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"2,125","2,822","3,259","4,608","12,039","16,375","32,730"
12395,5008,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),2024,"4,347","5,777","6,841","6,879","23,480","41,993","73,923"
12396,5008,INFORMATION TECHNOLOGY (SS),2024,"4,190","6,053","6,609","9,315","25,097","58,258","69,637"
12397,5008,Interior Design (SS),2024,"30,537","42,368",—,"50,060","99,223","175,233",—
12398,5008,MECHANICAL ENGINEERING,2024,"11,045","14,220","19,945","17,182","45,522","57,501",—
12399,5008,MECHANICAL ENGINEERING (SS),2024,"17,020","20,265","26,410","27,645","66,624","126,584","108,282"
12400,5008,MECHATRONICS (SS),2024,"11,076","13,670","22,115","21,429","73,237","141,528",—
12401,5009,CIVIL ENGINEERING,2024,"95,095","142,320","185,726","144,617","149,813",—,"143,425"
12402,5009,COMPUTER SCIENCE AND ENGINEERING,2024,"29,934","41,674","34,962","45,839","75,586","147,074","86,754"
12403,5009,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"57,143","75,439","127,987","81,006","123,456","151,721","80,429"
12404,5009,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"41,706","53,476","73,504","58,764","76,758","146,703",—
12405,5009,MECHANICAL ENGINEERING,2024,"100,825","123,628","148,409","140,308","148,990","135,389*",—
12406,5010,CIVIL ENGINEERING,2024,"94,062","152,517","130,819","133,853","135,177","172,389",—
12407,5010,COMPUTER SCIENCE AND ENGINEERING,2024,"26,182","35,153","30,866","45,971","65,926","65,558",—
12408,5010,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"56,705","73,263","107,098","91,528","125,016","147,267",—
12409,5010,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"33,934","46,394","39,193","51,082","86,486","104,911","103,139"
12410,5010,MECHANICAL ENGINEERING,2024,"99,005","140,677","126,905","163,733","166,596","157,652","184,681"
12411,5012,CHEMICAL AND ELECTRO CHEMICAL ENGINEERING (SS),2024,"3,397","5,700","8,385","7,077","8,051","69,877",—
12412,5017,CIVIL ENGINEERING,2024,"195,972",—,—,—,—,—,—
12413,5017,CIVIL ENGINEERING (TAMIL MEDIUM),2024,"194,797*",—,—,—,—,—,—
12414,5017,COMPUTER SCIENCE AND ENGINEERING,2024,"74,098","125,305","154,966","134,288","157,561",—,—
12415,5017,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"123,428","163,408","194,503","196,525","193,412*",—,—
12416,5017,Electrical and Computer Engineering,2024,"136,904","182,847",—,"156,168*",—,—,—
12417,5017,MECHANICAL ENGINEERING,2024,"193,833","195,851*",—,—,—,—,—
12418,5017,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,—,—,—,—,—,—,—
12419,5022,CIVIL ENGINEERING,2024,"158,026","195,103*",—,"174,972*","190,310*",—,—
12420,5022,CIVIL ENGINEERING (TAMIL MEDIUM),2024,"191,169","195,142*",—,—,—,—,—
12421,5022,COMPUTER SCIENCE AND ENGINEERING,2024,"52,709","75,225","84,779","96,161","129,788","71,274","150,982"
12422,5022,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"123,643","188,899*",—,"184,813*","196,357*","173,995","197,471"
12423,5022,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"88,081","116,548","94,481","146,489","160,885","163,014",—
12424,5022,MECHANICAL ENGINEERING,2024,"173,891","178,070*",—,"186,303*","192,677*",—,—
12425,5022,MECHANICAL ENGINEERING (TAMIL MEDIUM),2024,"188,450*",—,—,—,—,—,—
12426,5502,AGRICULTURAL ENGINEERING,2024,"83,401*",—,—,—,—,—,—
12427,5502,Artificial Intelligence and Data Science,2024,"182,964","185,215*",—,—,—,—,—
12428,5502,CIVIL ENGINEERING,2024,—,—,—,—,—,—,—
12429,5502,COMPUTER SCIENCE AND ENGINEERING,2024,"162,375","188,775*","170,445*","176,689*",—,—,—
12430,5502,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"196,807*",—,—,—,—,—,—
12431,5502,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"180,289","195,106*",—,"196,622*",—,—,—
12432,5502,MECHANICAL ENGINEERING,2024,"196,242*",—,—,—,—,—,—
12433,5530,Artificial Intelligence and Data Science,2024,"87,120","106,280","115,623","147,046","184,533*","144,994*",—
12434,5530,CIVIL ENGINEERING,2024,"190,659",—,—,—,"197,480*",—,—
12435,5530,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"137,213","156,269","148,144","186,888*",—,—,—
12436,5530,COMPUTER SCIENCE AND ENGINEERING,2024,"68,810","111,214","85,676","128,435","159,097*",—,—
12437,5530,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"124,663","155,001","139,649","179,628*","186,762*",—,—
12438,5530,Computer Science and Engineering (Cyber Security),2024,"116,022","146,695","153,600","174,189","167,069*",—,—
12439,5530,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"161,523","176,517*","179,425*","176,749*",—,—,—
12440,5530,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"91,007","114,093","100,285","184,142*","181,315*",—,—
12441,5530,INFORMATION TECHNOLOGY,2024,"83,815","107,541","109,474","127,232*","184,701*",—,—
12442,5530,MECHANICAL ENGINEERING,2024,"163,713","188,243*","179,141","192,508*","192,764*",—,—
12443,5532,CIVIL ENGINEERING,2024,"180,246*",—,—,—,—,—,—
12444,5532,COMPUTER SCIENCE AND ENGINEERING,2024,"140,605","179,236*","162,499*","169,408*","184,073*",—,—
12445,5532,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"186,631*",—,—,—,—,—,—
12446,5532,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"194,287",—,—,—,—,—,—
12447,5532,MECHANICAL ENGINEERING,2024,"184,371*",—,—,—,—,—,—
12448,5533,CIVIL ENGINEERING,2024,"143,972*",—,—,—,—,—,—
12449,5533,COMPUTER SCIENCE AND ENGINEERING,2024,"194,253",—,—,—,"196,836*",—,—
12450,5533,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"78,615*",—,—,—,—,—,—
12451,5533,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"83,946*",—,—,—,—,—,—
12452,5533,MECHANICAL ENGINEERING,2024,"188,321*",—,—,—,—,—,—
12453,5536,AGRICULTURAL ENGINEERING,2024,"153,791","196,534*","194,798","196,300*","191,311","194,274",—
12454,5536,COMPUTER SCIENCE AND ENGINEERING,2024,"72,288","125,442","180,220","184,475","183,744","174,091",—
12455,5536,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"91,361","153,689","142,344","150,393*","170,016","133,092",—
12456,5536,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"160,255","191,385","173,720*","190,795*","195,012*","189,090",—
12457,5536,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"126,332","161,384","150,699","183,135*","179,622*","139,036",—
12458,5536,MECHANICAL ENGINEERING,2024,"190,601","191,359*","196,414*","194,611*","194,009*",—,—
12459,5537,Artificial Intelligence and Data Science,2024,—,—,—,—,—,—,—
12460,5537,BIO MEDICAL ENGINEERING,2024,—,—,—,—,—,—,—
12461,5537,CIVIL ENGINEERING,2024,—,—,—,—,—,—,—
12462,5537,COMPUTER SCIENCE AND ENGINEERING,2024,"195,212*",—,—,—,—,—,—
12463,5537,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,—,—,—,—,—,—,—
12464,5537,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,—,—,—,—,—,—,—
12465,5537,MECHANICAL ENGINEERING,2024,—,—,—,—,—,—,—
12466,5703,AGRICULTURAL ENGINEERING,2024,"164,708*",—,—,—,—,—,—
12467,5703,Artificial Intelligence and Data Science,2024,"117,990","172,862*","194,471","136,147*","137,149*",—,—
12468,5703,CIVIL ENGINEERING,2024,"190,945*",—,—,—,—,—,—
12469,5703,COMPUTER SCIENCE AND ENGINEERING,2024,"144,366","185,134*",—,"194,946*","195,591*","162,276",—
12470,5703,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"187,626*",—,—,—,—,—,—
12471,5703,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"162,827*",—,—,—,—,—,—
12472,5703,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"189,371","194,191*",—,—,—,"192,720*",—
12473,5703,INFORMATION TECHNOLOGY,2024,"166,687","196,345*","196,405*",—,"195,304*","186,454",—
12474,5703,MECHANICAL ENGINEERING,2024,"196,129*",—,—,—,—,—,—
12475,5832,Artificial Intelligence and Data Science,2024,"81,241","108,173","107,935","154,792","189,589",—,—
12476,5832,CIVIL ENGINEERING,2024,"187,438","193,261*",—,"189,346*",—,—,—
12477,5832,COMPUTER SCIENCE AND ENGINEERING,2024,"85,621","109,995","125,391","155,721","165,432*","170,608*",—
12478,5832,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"125,204","141,308","145,447*","177,170",—,—,—
12479,5832,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"138,877","173,897","149,233","174,815*","194,606*",—,—
12480,5832,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"113,412","138,215","144,656*","190,509*",—,—,—
12481,5832,INFORMATION TECHNOLOGY,2024,"95,540","106,154","126,018","174,629","193,156*",—,—
12482,5832,MECHANICAL ENGINEERING,2024,"168,006","189,992*",—,"187,997*",—,—,—
12483,5842,Artificial Intelligence and Data Science,2024,"69,425","97,206","150,505","136,803","187,764*","153,613*",—
12484,5842,CIVIL ENGINEERING,2024,"159,052*",—,—,—,—,—,—
12485,5842,COMPUTER SCIENCE AND ENGINEERING,2024,"48,165","67,527","84,665","101,723","159,302*",—,—
12486,5842,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"80,080","104,045","143,938","177,771",—,—,—
12487,5842,Computer Science and Engineering (Cyber Security),2024,"80,683","113,814",—,"155,458",—,—,—
12488,5842,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"99,102","122,959",—,"174,414*",—,—,—
12489,5842,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"74,259","112,524","83,612","176,806","153,977*",—,—
12490,5842,INFORMATION TECHNOLOGY,2024,"70,986","87,890","103,867","141,043",—,—,—
12491,5842,MECHANICAL ENGINEERING,2024,"177,087*",—,—,—,—,—,—
12492,5851,CIVIL ENGINEERING,2024,"123,467*",—,—,—,—,—,—
12493,5851,COMPUTER SCIENCE AND ENGINEERING,2024,"171,287*",—,—,—,—,—,—
12494,5851,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"191,088*",—,—,—,—,—,—
12495,5851,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"180,496*",—,—,—,—,—,—
12496,5862,AERONAUTICAL ENGINEERING,2024,"154,063*",—,—,—,—,—,—
12497,5862,AGRICULTURAL ENGINEERING,2024,"189,624*",—,—,—,—,—,—
12498,5862,AUTOMOBILE ENGINEERING,2024,"192,945*",—,—,—,—,—,—
12499,5862,BIO MEDICAL ENGINEERING,2024,"151,639","195,597*",—,"191,538*","189,378*","195,741",—
12500,5862,CIVIL ENGINEERING,2024,—,—,—,—,—,—,—
12501,5862,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"195,963*",—,—,—,—,—,—
12502,5862,COMPUTER SCIENCE AND ENGINEERING,2024,"147,850","195,037*",—,"181,903*","189,878*",—,—
12503,5862,Computer Science and Engineering (Cyber Security),2024,"164,143","191,328*","178,835","184,497*","192,847","192,279",—
12504,5862,MECHANICAL ENGINEERING,2024,"184,560*",—,—,—,—,—,—
12505,5865,Artificial Intelligence and Data Science,2024,"92,685","169,781*","132,196","149,700*","191,001*","185,196",—
12506,5865,CIVIL ENGINEERING,2024,"197,291*",—,—,—,—,—,—
12507,5865,COMPUTER SCIENCE AND ENGINEERING,2024,"72,893","156,500","119,335","157,076*","168,399*",—,—
12508,5865,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"189,721",—,"195,802*",—,—,—,—
12509,5865,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"115,124","168,246",—,"159,011*",—,—,—
12510,5865,INFORMATION TECHNOLOGY,2024,"95,446","158,816","170,528","175,812*","179,321*",—,—
12511,5865,MECHANICAL ENGINEERING,2024,"189,385","190,733*",—,"193,582*",—,—,—
12512,5901,CIVIL ENGINEERING,2024,"25,977","39,367","45,778","43,595","61,168","97,161","122,276"
12513,5901,COMPUTER SCIENCE AND ENGINEERING,2024,"6,838","9,646","8,772","10,025","32,707","70,847",—
12514,5901,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"15,817","20,823","24,810","29,265","57,493","117,771","61,147"
12515,5901,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"8,911","11,683","15,119","11,035","26,862","80,932",—
12516,5901,MECHANICAL ENGINEERING,2024,"37,983","52,044","53,828","64,751","73,368","116,788","139,136"
12517,5902,AGRICULTURAL ENGINEERING,2024,"56,711*",—,—,—,—,—,—
12518,5902,Artificial Intelligence and Data Science,2024,"178,890","192,474*",—,—,"191,225*",—,—
12519,5902,CIVIL ENGINEERING,2024,—,—,—,—,—,—,—
12520,5902,COMPUTER SCIENCE AND ENGINEERING,2024,"162,464","188,079*",—,"190,725*","193,705*","191,911*",—
12521,5902,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"167,499",—,—,"194,815*","182,100*",—,—
12522,5902,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"156,238","197,381*",—,"196,588*",—,—,—
12523,5902,INFORMATION TECHNOLOGY,2024,"137,994","197,528*",—,"191,769*","182,375*","169,315",—
12524,5902,MECHANICAL ENGINEERING,2024,"192,282*",—,—,—,—,—,—
12525,5904,Artificial Intelligence and Data Science,2024,"59,925","71,881","88,718","142,743","192,459",—,—
12526,5904,COMPUTER SCIENCE AND ENGINEERING,2024,"45,847","51,193","72,610","111,515","183,347*","166,694*",—
12527,5904,Computer Science and Engineering (Cyber Security),2024,"72,883","86,529","85,243","144,158","177,169*",—,—
12528,5904,Computer Science and Engineering (Internet of Things),2024,"88,512","104,446","137,926","144,185",—,—,—
12529,5904,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"106,186","148,200","183,839","181,973*",—,—,—
12530,5904,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"67,708","79,485","129,572","126,351","164,509*","162,286",—
12531,5904,INFORMATION TECHNOLOGY,2024,"56,027","76,084","118,234","138,980","189,126*","161,515",—
12532,5904,MECHANICAL ENGINEERING,2024,"158,067","188,339*",—,"182,059*",—,—,—
12533,5907,AERONAUTICAL ENGINEERING,2024,"172,521",—,"188,982",—,—,—,—
12534,5907,AGRICULTURAL ENGINEERING,2024,"145,599","186,843",—,—,—,—,—
12535,5907,Artificial Intelligence and Data Science,2024,"62,461","160,390",—,"133,795*","188,196",—,—
12536,5907,CHEMICAL ENGINEERING,2024,"191,220",—,"192,413",—,—,—,—
12537,5907,CIVIL ENGINEERING,2024,"137,709","184,751*",—,"138,905*",—,—,—
12538,5907,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"161,190","187,486*",—,—,—,"171,021",—
12539,5907,COMPUTER SCIENCE AND ENGINEERING,2024,"77,560","166,446","89,397","195,171*","169,631",—,—
12540,5907,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"97,735","167,772*","113,208",—,—,—,—
12541,5907,Computer Science and Engineering (Cyber Security),2024,"112,933","148,412*","154,813","189,164*",—,—,—
12542,5907,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"165,185","182,743*","167,580",—,—,—,—
12543,5907,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"155,114","181,537*","165,178","175,782*","185,231*",—,—
12544,5907,INFORMATION TECHNOLOGY,2024,"129,103","181,145*","144,112","194,982*","187,009*",—,—
12545,5907,MARINE ENGINEERING,2024,"62,837*",—,—,—,—,—,—
12546,5907,MECHANICAL ENGINEERING,2024,"183,106","186,367*","185,846","186,613*","194,464*",—,—
12547,5910,Artificial Intelligence and Data Science,2024,"31,372","38,832","35,461","58,833","151,292",—,—
12548,5910,BIO MEDICAL ENGINEERING,2024,"76,934","94,849","97,961","164,584","167,059*",—,—
12549,5910,CIVIL ENGINEERING,2024,"75,812","112,008","134,795","164,738","158,739*",—,—
12550,5910,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"43,405","50,183","50,556","81,225","166,612",—,—
12551,5910,COMPUTER SCIENCE AND ENGINEERING,2024,"21,584","30,128","37,291","60,352","144,907","141,751*",—
12552,5910,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"42,100","47,803","42,210","76,233","113,699","144,549*",—
12553,5910,Computer Science and Engineering (Cyber Security),2024,"43,062","47,354","48,589","75,896","116,825",—,—
12554,5910,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"52,077","69,689","71,993","91,768","196,547*",—,—
12555,5910,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"34,609","45,989","47,123","64,969","166,109","124,431*",—
12556,5910,Electronics Engineering (VLSI Design and Technology),2024,"53,600","66,033","59,357","89,471","170,034*",—,—
12557,5910,INFORMATION TECHNOLOGY,2024,"37,429","45,297","44,419","68,766","145,136","197,143*",—
12558,5910,MECHANICAL ENGINEERING,2024,"91,027","130,640","95,305","173,893","188,430*",—,—
12559,5911,Artificial Intelligence and Data Science,2024,"184,636*",—,—,—,—,—,—
12560,5911,BIO MEDICAL ENGINEERING,2024,—,—,—,—,—,—,—
12561,5911,CIVIL ENGINEERING,2024,"170,280*",—,—,—,—,—,—
12562,5911,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,—,—,—,—,—,—,—
12563,5911,COMPUTER SCIENCE AND ENGINEERING,2024,"156,584","188,376*",—,—,"197,054*",—,—
12564,5911,Computer Science and Engineering (Cyber Security),2024,"175,259*",—,—,—,—,—,—
12565,5911,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,—,—,—,—,—,—,—
12566,5911,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"188,098*",—,—,—,—,—,—
12567,5911,MECHANICAL ENGINEERING,2024,—,—,—,—,—,—,—
12568,5912,Artificial Intelligence and Data Science,2024,"118,413","192,928*",—,"163,770*","147,632*",—,—
12569,5912,CIVIL ENGINEERING,2024,"196,098*",—,—,—,—,—,—
12570,5912,COMPUTER SCIENCE AND ENGINEERING,2024,"142,367","187,398*",—,"185,184*","194,651*",—,—
12571,5912,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"184,831","188,539*",—,"196,040*",—,—,—
12572,5912,Computer Science and Engineering (Cyber Security),2024,"173,619*",—,—,—,—,—,—
12573,5912,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"184,476*",—,—,—,—,—,—
12574,5912,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"191,242","195,828*",—,—,—,—,—
12575,5912,INFORMATION TECHNOLOGY,2024,"116,028","185,491*",—,"180,273*","184,535*",—,—
12576,5912,MECHANICAL ENGINEERING,2024,"191,286*",—,—,—,—,—,—
12577,5913,Artificial Intelligence and Data Science,2024,"130,369","148,946","180,469","166,336","161,859",—,—
12578,5913,CHEMICAL ENGINEERING,2024,"186,064*",—,—,—,—,—,—
12579,5913,CIVIL ENGINEERING,2024,"172,052*",—,—,—,—,—,—
12580,5913,COMPUTER AND COMMUNICATION ENGINEERING,2024,—,—,—,—,—,—,—
12581,5913,COMPUTER SCIENCE AND ENGINEERING,2024,"152,233","179,275*","177,560","196,259*","186,920*",—,—
12582,5913,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"197,213*",—,—,—,—,—,—
12583,5913,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"177,215","194,654*",—,"182,898*","192,048*","191,604*",—
12584,5913,FASHION TECHNOLOGY,2024,"193,426*",—,—,—,—,—,—
12585,5913,INFORMATION TECHNOLOGY,2024,"165,983","196,594*",—,"196,577*","194,115*","195,476*",—
12586,5913,MECHANICAL ENGINEERING,2024,"196,713*",—,—,—,—,—,—
12587,5913,PETRO CHEMICAL TECHNOLOGY,2024,"186,740*",—,—,—,—,—,—
12588,5913,TEXTILE TECHNOLOGY,2024,—,—,—,—,—,—,—
12589,5914,Artificial Intelligence and Data Science,2024,"102,556","171,792","186,743","175,289*","195,550*","108,691",—
12590,5914,CIVIL ENGINEERING,2024,"168,950","193,728*",—,—,—,—,—
12591,5914,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"118,816","167,203","170,027","185,811*","188,333*",—,—
12592,5914,COMPUTER SCIENCE AND ENGINEERING,2024,"129,046","181,178","152,667","156,897*","187,967*","154,048",—
12593,5914,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"153,621","161,719*",—,—,—,—,—
12594,5914,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"126,935","175,141","139,885","188,303*","184,999*",—,—
12595,5914,MECHANICAL ENGINEERING,2024,"192,668*",—,—,—,—,—,—
12596,5915,CIVIL ENGINEERING,2024,"197,307*",—,—,—,—,—,—
12597,5915,COMPUTER SCIENCE AND ENGINEERING,2024,"95,780","165,626","123,645","154,679","184,320","177,178",—
12598,5915,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"184,313","197,367*","194,373","194,343*","195,482*",—,—
12599,5915,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"139,852","190,353*","188,219*","171,845*","176,662*","196,923",—
12600,5915,MECHANICAL ENGINEERING,2024,"186,642","197,065*",—,—,"197,531*",—,—
12601,5919,BIO MEDICAL ENGINEERING,2024,"170,086",—,—,—,—,—,—
12602,5919,BIO TECHNOLOGY,2024,"187,463*",—,—,—,—,—,—
12603,5919,CHEMICAL ENGINEERING,2024,"195,980*",—,—,—,—,—,—
12604,5919,COMPUTER SCIENCE AND ENGINEERING,2024,"194,103*",—,—,—,—,—,—
12605,5919,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),2024,"195,479*",—,—,—,—,—,—
12606,5919,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"195,783*",—,—,—,—,—,—
12607,5919,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"193,409*",—,—,—,—,—,—
12608,5919,MECHANICAL ENGINEERING,2024,"193,093",—,—,—,—,—,—
12609,5921,Artificial Intelligence and Data Science,2024,"79,143","118,756","82,329","129,096","159,669*",—,—
12610,5921,BIO MEDICAL ENGINEERING,2024,"137,480","175,496*","142,325",—,"182,039*",—,—
12611,5921,CIVIL ENGINEERING,2024,"194,162*",—,—,—,—,—,—
12612,5921,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2024,"113,046","133,913","136,422","142,232*",—,—,—
12613,5921,COMPUTER SCIENCE AND ENGINEERING,2024,"63,141","100,461","69,020","180,243","192,209*","181,529*",—
12614,5921,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"165,222","181,428*",—,"190,867*","180,858",—,—
12615,5921,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"77,192","122,913",—,"187,581","196,676*",—,—
12616,5921,INFORMATION TECHNOLOGY,2024,"95,989","117,359",—,"196,245","195,909*",—,—
12617,5921,MECHANICAL ENGINEERING,2024,"153,248","193,831*",—,"174,617*",—,—,—
12618,5924,Artificial Intelligence and Data Science,2024,"195,074*",—,—,—,—,—,—
12619,5924,CIVIL ENGINEERING,2024,"197,236*",—,—,—,—,—,—
12620,5924,COMPUTER SCIENCE AND ENGINEERING,2024,"196,531*",—,—,—,—,—,—
12621,5924,ELECTRICAL AND ELECTRONICS ENGINEERING,2024,"103,783*",—,—,—,—,—,—
12622,5924,ELECTRONICS AND COMMUNICATION ENGINEERING,2024,"138,906*",—,—,—,—,—,—
