id,counselling_code,branch,year,allotted,available,fill_rate
4309,2702,INFORMATION TECHNOLOGY,2022,106,106,1.0
4310,2702,Information Science and Engineering,2022,32,35,0.9143
4311,2702,MECHANICAL ENGINEERING,2022,33,35,0.9429
4312,2702,MECHATRONICS,2022,28,35,0.8
4313,2702,TEXTILE TECHNOLOGY,2022,29,35,0.8286
4314,2704,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,33,34,0.9706
4315,2704,CIVIL ENGINEERING,2022,7,23,0.3043
4316,2704,COMPUTER SCIENCE AND ENGINEERING,2022,69,69,1.0
4317,2704,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,16,18,0.8889
4318,2704,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,34,35,0.9714
4319,2704,INFORMATION TECHNOLOGY,2022,34,35,0.9714
4320,2704,MECHANICAL ENGINEERING,2022,9,45,0.2
4321,2704,Mechatronics Engineering,2022,26,46,0.5652
4322,2705,CIVIL ENGINEERING,2022,1,28,0.0357
4323,2705,COMPUTER SCIENCE AND ENGINEERING,2022,34,53,0.6415
4324,2705,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,0,27,0.0
4325,2705,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,8,27,0.2963
4326,2705,INFORMATION TECHNOLOGY,2022,17,27,0.6296
4327,2705,MECHANICAL ENGINEERING,2022,3,54,0.0556
4328,2706,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,68,71,0.9577
4329,2706,AUTOMOBILE ENGINEERING,2022,15,35,0.4286
4330,2706,CIVIL ENGINEERING,2022,11,34,0.3235
4331,2706,COMPUTER SCIENCE AND ENGINEERING,2022,70,72,0.9722
4332,2706,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2022,31,35,0.8857
4333,2706,Computer Science and Engineering (Cyber Security),2022,33,35,0.9429
4334,2706,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,58,71,0.8169
4335,2706,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,65,71,0.9155
4336,2706,INFORMATION TECHNOLOGY,2022,65,70,0.9286
4337,2706,MECHANICAL ENGINEERING,2022,53,70,0.7571
4338,2707,AGRICULTURAL ENGINEERING,2022,41,43,0.9535
4339,2707,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,88,104,0.8462
4340,2707,BIO MEDICAL ENGINEERING,2022,42,43,0.9767
4341,2707,CHEMICAL ENGINEERING,2022,46,53,0.8679
4342,2707,CIVIL ENGINEERING,2022,16,18,0.8889
4343,2707,COMPUTER SCIENCE AND DESIGN,2022,38,43,0.8837
4344,2707,COMPUTER SCIENCE AND ENGINEERING,2022,76,87,0.8736
4345,2707,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,37,38,0.9737
4346,2707,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,98,110,0.8909
4347,2707,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2022,21,21,1.0
4348,2707,INFORMATION TECHNOLOGY,2022,90,98,0.9184
4349,2707,M.Tech. Computer Science and Engineering (Integrated 5 years),2022,49,55,0.8909
4350,2707,MECHANICAL ENGINEERING,2022,28,34,0.8235
4351,2707,MECHANICAL ENGINEERING (TAMIL MEDIUM),2022,24,35,0.6857
4352,2707,ROBOTICS AND AUTOMATION,2022,19,19,1.0
4353,2708,AERONAUTICAL ENGINEERING,2022,31,35,0.8857
4354,2708,AGRICULTURAL ENGINEERING,2022,28,35,0.8
4355,2708,AUTOMOBILE ENGINEERING,2022,11,36,0.3056
4356,2708,Artificial Intelligence and Machine Learning,2022,33,35,0.9429
4357,2708,BIO MEDICAL ENGINEERING,2022,30,35,0.8571
4358,2708,CHEMICAL ENGINEERING,2022,28,35,0.8
4359,2708,CIVIL ENGINEERING,2022,23,35,0.6571
4360,2708,COMPUTER SCIENCE AND ENGINEERING,2022,105,106,0.9906
4361,2708,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,32,35,0.9143
4362,2708,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,66,71,0.9296
4363,2708,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2022,16,18,0.8889
4364,2708,FOOD TECHNOLOGY,2022,30,35,0.8571
4365,2708,INFORMATION TECHNOLOGY,2022,68,69,0.9855
4366,2708,MECHANICAL ENGINEERING,2022,52,71,0.7324
4367,2708,Mechatronics Engineering,2022,59,70,0.8429
4368,2709,AUTOMOBILE ENGINEERING,2022,30,36,0.8333
4369,2709,CIVIL ENGINEERING,2022,34,35,0.9714
4370,2709,COMPUTER SCIENCE AND ENGINEERING,2022,34,34,1.0
4371,2709,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,35,35,1.0
4372,2709,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,35,35,1.0
4373,2709,INFORMATION TECHNOLOGY,2022,35,35,1.0
4374,2709,MECHANICAL ENGINEERING,2022,35,35,1.0
4375,2710,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,55,55,1.0
4376,2710,CIVIL ENGINEERING,2022,26,32,0.8125
4377,2710,COMPUTER SCIENCE AND DESIGN,2022,25,26,0.9615
4378,2710,COMPUTER SCIENCE AND ENGINEERING,2022,80,80,1.0
4379,2710,Computer Science and Engineering (Cyber Security),2022,27,27,1.0
4380,2710,Computer Science and Technology,2022,27,27,1.0
4381,2710,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,50,55,0.9091
4382,2710,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,80,80,1.0
4383,2710,ELECTRONICS AND TELECOMMUNICATION ENGINEERING,2022,27,28,0.9643
4384,2710,INFORMATION TECHNOLOGY,2022,54,55,0.9818
4385,2710,MECHANICAL ENGINEERING,2022,49,54,0.9074
4386,2711,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,69,70,0.9857
4387,2711,AUTOMOBILE ENGINEERING,2022,32,41,0.7805
4388,2711,Artificial Intelligence and Machine Learning,2022,63,69,0.913
4389,2711,CHEMICAL ENGINEERING,2022,69,91,0.7582
4390,2711,CIVIL ENGINEERING,2022,51,79,0.6456
4391,2711,COMPUTER SCIENCE AND DESIGN,2022,65,71,0.9155
4392,2711,COMPUTER SCIENCE AND ENGINEERING,2022,139,139,1.0
4393,2711,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,58,71,0.8169
4394,2711,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,140,142,0.9859
4395,2711,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2022,60,70,0.8571
4396,2711,FOOD TECHNOLOGY,2022,32,35,0.9143
4397,2711,INFORMATION TECHNOLOGY,2022,71,71,1.0
4398,2711,MECHANICAL ENGINEERING,2022,60,71,0.8451
4399,2711,Mechatronics Engineering,2022,61,70,0.8714
4400,2712,AERONAUTICAL ENGINEERING,2022,41,41,1.0
4401,2712,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,69,70,0.9857
4402,2712,AUTOMOBILE ENGINEERING,2022,45,47,0.9574
4403,2712,BIO TECHNOLOGY,2022,40,40,1.0
4404,2712,CIVIL ENGINEERING,2022,84,85,0.9882
4405,2712,COMPUTER SCIENCE AND ENGINEERING,2022,81,81,1.0
4406,2712,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,80,80,1.0
4407,2712,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,121,121,1.0
4408,2712,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2022,41,41,1.0
4409,2712,FASHION TECHNOLOGY,2022,47,50,0.94
4410,2712,INFORMATION TECHNOLOGY,2022,38,38,1.0
4411,2712,MECHANICAL ENGINEERING,2022,98,100,0.98
4412,2712,Mechatronics Engineering,2022,42,43,0.9767
4413,2712,TEXTILE TECHNOLOGY,2022,44,50,0.88
4414,2713,CIVIL ENGINEERING,2022,3,36,0.0833
4415,2713,COMPUTER SCIENCE AND ENGINEERING,2022,39,45,0.8667
4416,2713,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,25,36,0.6944
4417,2713,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,42,55,0.7636
4418,2713,INFORMATION TECHNOLOGY,2022,39,45,0.8667
4419,2713,MECHANICAL ENGINEERING,2022,5,36,0.1389
4420,2715,AGRICULTURAL ENGINEERING,2022,35,35,1.0
4421,2715,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,33,35,0.9429
4422,2715,BIO MEDICAL ENGINEERING,2022,35,35,1.0
4423,2715,CHEMICAL ENGINEERING,2022,30,35,0.8571
4424,2715,CIVIL ENGINEERING,2022,26,36,0.7222
4425,2715,COMPUTER SCIENCE AND ENGINEERING,2022,67,71,0.9437
4426,2715,Computer Science and Engineering (Cyber Security),2022,32,35,0.9143
4427,2715,Computer Science and Engineering (Internet of Things),2022,29,35,0.8286
4428,2715,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,33,34,0.9706
4429,2715,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,65,72,0.9028
4430,2715,INFORMATION TECHNOLOGY,2022,33,36,0.9167
4431,2715,MECHANICAL ENGINEERING,2022,28,35,0.8
4432,2716,AERONAUTICAL ENGINEERING,2022,6,70,0.0857
4433,2716,AGRICULTURAL ENGINEERING,2022,7,45,0.1556
4434,2716,BIO MEDICAL ENGINEERING,2022,12,45,0.2667
4435,2716,COMPUTER SCIENCE AND ENGINEERING,2022,29,40,0.725
4436,2716,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,1,35,0.0286
4437,2716,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,13,45,0.2889
4438,2716,GEO INFORMATICS,2022,0,22,0.0
4439,2716,INFORMATION TECHNOLOGY,2022,36,64,0.5625
4440,2716,MECHANICAL ENGINEERING,2022,0,71,0.0
4441,2716,MEDICAL ELECTRONICS ENGINEERING,2022,0,24,0.0
4442,2716,Mechatronics Engineering,2022,0,20,0.0
4443,2716,ROBOTICS AND AUTOMATION,2022,3,23,0.1304
4444,2716,TEXTILE TECHNOLOGY,2022,1,18,0.0556
4445,2717,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,9,55,0.1636
4446,2717,CIVIL ENGINEERING,2022,1,35,0.0286
4447,2717,COMPUTER SCIENCE AND ENGINEERING,2022,34,108,0.3148
4448,2717,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,0,35,0.0
4449,2717,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,9,72,0.125
4450,2717,MECHANICAL ENGINEERING,2022,0,35,0.0
4451,2717,ROBOTICS AND AUTOMATION,2022,0,35,0.0
4452,2718,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,39,39,1.0
4453,2718,CIVIL ENGINEERING,2022,39,40,0.975
4454,2718,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2022,39,39,1.0
4455,2718,COMPUTER SCIENCE AND DESIGN,2022,34,34,1.0
4456,2718,COMPUTER SCIENCE AND ENGINEERING,2022,122,122,1.0
4457,2718,Computer Science and Engineering (Cyber Security),2022,35,35,1.0
4458,2718,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,80,82,0.9756
4459,2718,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,123,123,1.0
4460,2718,INFORMATION TECHNOLOGY,2022,122,122,1.0
4461,2718,M.Tech. Computer Science and Engineering (Integrated 5 years),2022,34,35,0.9714
4462,2718,MECHANICAL ENGINEERING,2022,80,81,0.9877
4463,2718,Mechatronics Engineering,2022,81,82,0.9878
4464,2719,AERONAUTICAL ENGINEERING,2022,17,18,0.9444
4465,2719,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,35,35,1.0
4466,2719,BIO MEDICAL ENGINEERING,2022,35,35,1.0
4467,2719,CIVIL ENGINEERING,2022,36,49,0.7347
4468,2719,COMPUTER SCIENCE AND ENGINEERING,2022,105,105,1.0
4469,2719,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,47,54,0.8704
4470,2719,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,105,106,0.9906
4471,2719,ELECTRONICS AND INSTRUMENTATION ENGINEERING,2022,31,35,0.8857
4472,2719,INFORMATION TECHNOLOGY,2022,70,70,1.0
4473,2719,M.Tech. Computer Science and Engineering (Integrated 5 years),2022,35,35,1.0
4474,2719,MECHANICAL ENGINEERING,2022,45,53,0.8491
4475,2719,ROBOTICS AND AUTOMATION,2022,32,35,0.9143
4476,2721,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,18,19,0.9474
4477,2721,AUTOMOBILE ENGINEERING,2022,4,21,0.1905
4478,2721,CIVIL ENGINEERING,2022,1,22,0.0455
4479,2721,COMPUTER SCIENCE AND ENGINEERING,2022,31,33,0.9394
4480,2721,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,14,23,0.6087
4481,2721,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,29,35,0.8286
4482,2721,INSTRUMENTATION AND CONTROL ENGINEERING,2022,14,23,0.6087
4483,2721,MECHANICAL ENGINEERING,2022,11,22,0.5
4484,2722,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,35,35,1.0
4485,2722,CIVIL ENGINEERING,2022,38,45,0.8444
4486,2722,COMPUTER SCIENCE AND ENGINEERING,2022,105,105,1.0
4487,2722,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2022,34,34,1.0
4488,2722,Computer Science and Engineering (Cyber Security),2022,34,34,1.0
4489,2722,Computer Science and Engineering (Internet of Things),2022,34,34,1.0
4490,2722,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,71,75,0.9467
4491,2722,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,106,106,1.0
4492,2722,INFORMATION TECHNOLOGY,2022,105,105,1.0
4493,2722,MECHANICAL ENGINEERING,2022,36,40,0.9
4494,2723,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,29,35,0.8286
4495,2723,BIO MEDICAL ENGINEERING,2022,60,70,0.8571
4496,2723,CIVIL ENGINEERING,2022,27,35,0.7714
4497,2723,COMPUTER SCIENCE AND ENGINEERING,2022,69,70,0.9857
4498,2723,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,33,35,0.9429
4499,2723,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,90,107,0.8411
4500,2723,INFORMATION TECHNOLOGY,2022,63,70,0.9
4501,2723,MECHANICAL ENGINEERING,2022,31,35,0.8857
4502,2723,MEDICAL ELECTRONICS ENGINEERING,2022,30,35,0.8571
4503,2725,COMPUTER SCIENCE AND ENGINEERING,2022,99,106,0.934
4504,2725,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,15,18,0.8333
4505,2725,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,34,35,0.9714
4506,2725,INFORMATION TECHNOLOGY,2022,33,35,0.9429
4507,2725,MECHANICAL ENGINEERING,2022,17,20,0.85
4508,2726,AEROSPACE ENGINEERING,2022,18,23,0.7826
4509,2726,AGRICULTURAL ENGINEERING,2022,29,41,0.7073
4510,2726,AUTOMOBILE ENGINEERING,2022,12,23,0.5217
4511,2726,Artificial Intelligence and Machine Learning,2022,64,71,0.9014
4512,2726,BIO MEDICAL ENGINEERING,2022,32,35,0.9143
4513,2726,CIVIL ENGINEERING,2022,20,35,0.5714
4514,2726,COMPUTER SCIENCE AND ENGINEERING,2022,101,105,0.9619
4515,2726,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,29,35,0.8286
4516,2726,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,79,88,0.8977
4517,2726,FOOD TECHNOLOGY,2022,32,35,0.9143
4518,2726,INFORMATION TECHNOLOGY,2022,34,34,1.0
4519,2726,MECHANICAL ENGINEERING,2022,30,53,0.566
4520,2726,Mechatronics Engineering,2022,29,35,0.8286
4521,2727,AGRICULTURAL ENGINEERING,2022,33,35,0.9429
4522,2727,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,62,72,0.8611
4523,2727,Artificial Intelligence and Machine Learning,2022,29,35,0.8286
4524,2727,BIO MEDICAL ENGINEERING,2022,33,45,0.7333
4525,2727,BIO TECHNOLOGY,2022,34,41,0.8293
4526,2727,CIVIL ENGINEERING,2022,15,45,0.3333
4527,2727,COMPUTER SCIENCE AND ENGINEERING,2022,99,105,0.9429
4528,2727,Computer Science and Engineering (Cyber Security),2022,32,36,0.8889
4529,2727,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,38,45,0.8444
4530,2727,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,75,90,0.8333
4531,2727,FOOD TECHNOLOGY,2022,34,45,0.7556
4532,2727,INFORMATION TECHNOLOGY,2022,61,70,0.8714
4533,2727,MECHANICAL ENGINEERING,2022,34,45,0.7556
4534,2729,AERONAUTICAL ENGINEERING,2022,71,72,0.9861
4535,2729,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,34,34,1.0
4536,2729,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2022,35,35,1.0
4537,2729,COMPUTER SCIENCE AND ENGINEERING,2022,34,35,0.9714
4538,2729,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,29,34,0.8529
4539,2729,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,54,54,1.0
4540,2729,INFORMATION TECHNOLOGY,2022,35,35,1.0
4541,2729,MECHANICAL ENGINEERING,2022,25,36,0.6944
4542,2729,Mechatronics Engineering,2022,34,35,0.9714
4543,2731,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,33,33,1.0
4544,2731,COMPUTER SCIENCE AND ENGINEERING,2022,34,34,1.0
4545,2731,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,24,27,0.8889
4546,2731,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,35,35,1.0
4547,2731,MECHANICAL ENGINEERING,2022,17,27,0.6296
4548,2731,PETRO CHEMICAL ENGINEERING,2022,19,55,0.3455
4549,2732,COMPUTER SCIENCE AND ENGINEERING,2022,44,53,0.8302
4550,2732,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,0,19,0.0
4551,2732,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,17,45,0.3778
4552,2732,INFORMATION TECHNOLOGY,2022,32,34,0.9412
4553,2732,MECHANICAL ENGINEERING,2022,0,35,0.0
4554,2733,CIVIL ENGINEERING,2022,2,35,0.0571
4555,2733,COMPUTER SCIENCE AND ENGINEERING,2022,35,45,0.7778
4556,2733,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,1,36,0.0278
4557,2733,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,14,55,0.2545
4558,2733,FASHION TECHNOLOGY,2022,14,35,0.4
4559,2733,MECHANICAL ENGINEERING,2022,1,35,0.0286
4560,2734,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,66,71,0.9296
4561,2734,COMPUTER SCIENCE AND DESIGN,2022,29,35,0.8286
4562,2734,COMPUTER SCIENCE AND ENGINEERING,2022,46,52,0.8846
4563,2734,Computer Science and Engineering (Internet of Things and Cyber Security including Block Chain Technology),2022,30,35,0.8571
4564,2734,Computer Science and Technology,2022,30,35,0.8571
4565,2734,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,15,19,0.7895
4566,2734,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,30,35,0.8571
4567,2734,INFORMATION TECHNOLOGY,2022,33,34,0.9706
4568,2734,MECHANICAL ENGINEERING,2022,17,35,0.4857
4569,2734,Mechanical and Mechatronics Engineering (Additive Manufacturing),2022,22,35,0.6286
4570,2735,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,25,26,0.9615
4571,2735,COMPUTER SCIENCE AND ENGINEERING,2022,26,26,1.0
4572,2735,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,26,27,0.963
4573,2735,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,53,54,0.9815
4574,2735,INFORMATION TECHNOLOGY,2022,27,27,1.0
4575,2735,MECHANICAL ENGINEERING,2022,25,41,0.6098
4576,2736,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,30,35,0.8571
4577,2736,BIO MEDICAL ENGINEERING,2022,27,34,0.7941
4578,2736,CIVIL ENGINEERING,2022,10,17,0.5882
4579,2736,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2022,28,35,0.8
4580,2736,COMPUTER SCIENCE AND ENGINEERING,2022,70,72,0.9722
4581,2736,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,29,35,0.8286
4582,2736,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,59,71,0.831
4583,2736,INFORMATION TECHNOLOGY,2022,30,35,0.8571
4584,2736,MECHANICAL ENGINEERING,2022,18,35,0.5143
4585,2737,CIVIL ENGINEERING,2022,1,44,0.0227
4586,2737,COMPUTER SCIENCE AND ENGINEERING,2022,15,34,0.4412
4587,2737,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,0,19,0.0
4588,2737,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,12,35,0.3429
4589,2737,INFORMATION TECHNOLOGY,2022,12,18,0.6667
4590,2737,MECHANICAL ENGINEERING,2022,0,44,0.0
4591,2739,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,70,71,0.9859
4592,2739,COMPUTER AND COMMUNICATION ENGINEERING,2022,36,36,1.0
4593,2739,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2022,35,35,1.0
4594,2739,COMPUTER SCIENCE AND ENGINEERING,2022,105,106,0.9906
4595,2739,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),2022,34,34,1.0
4596,2739,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,32,35,0.9143
4597,2739,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,102,106,0.9623
4598,2739,INFORMATION TECHNOLOGY,2022,33,35,0.9429
4599,2739,MECHANICAL ENGINEERING,2022,30,35,0.8571
4600,2740,AERONAUTICAL ENGINEERING,2022,29,35,0.8286
4601,2740,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,31,34,0.9118
4602,2740,COMPUTER SCIENCE AND ENGINEERING,2022,95,105,0.9048
4603,2740,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,64,72,0.8889
4604,2740,INFORMATION TECHNOLOGY,2022,34,35,0.9714
4605,2740,MECHANICAL ENGINEERING,2022,30,35,0.8571
4606,2740,PHARMACEUTICAL TECHNOLOGY,2022,26,35,0.7429
4607,2741,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,35,35,1.0
4608,2741,COMPUTER SCIENCE AND ENGINEERING,2022,106,106,1.0
4609,2741,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,37,41,0.9024
4610,2741,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,86,86,1.0
4611,2741,INFORMATION TECHNOLOGY,2022,34,34,1.0
4612,2741,MECHANICAL ENGINEERING,2022,25,41,0.6098
4613,2743,AGRICULTURAL ENGINEERING,2022,39,45,0.8667
4614,2743,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,54,55,0.9818
4615,2743,BIO MEDICAL ENGINEERING,2022,26,27,0.963
4616,2743,CIVIL ENGINEERING,2022,9,45,0.2
4617,2743,COMPUTER SCIENCE AND ENGINEERING,2022,50,54,0.9259
4618,2743,Computer Science and Engineering (Cyber Security),2022,26,27,0.963
4619,2743,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,34,45,0.7556
4620,2743,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,41,41,1.0
4621,2743,FOOD TECHNOLOGY,2022,28,45,0.6222
4622,2743,MECHANICAL ENGINEERING,2022,27,45,0.6
4623,2744,CIVIL ENGINEERING,2022,6,35,0.1714
4624,2744,COMPUTER SCIENCE AND ENGINEERING,2022,32,34,0.9412
4625,2744,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,23,36,0.6389
4626,2744,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,30,36,0.8333
4627,2744,INFORMATION TECHNOLOGY,2022,32,35,0.9143
4628,2744,MECHANICAL ENGINEERING,2022,12,35,0.3429
4629,2745,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,34,34,1.0
4630,2745,COMPUTER SCIENCE AND ENGINEERING,2022,32,35,0.9143
4631,2745,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,21,36,0.5833
4632,2745,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,41,45,0.9111
4633,2745,MECHANICAL ENGINEERING,2022,4,36,0.1111
4634,2747,CIVIL ENGINEERING,2022,10,27,0.3704
4635,2747,COMPUTER SCIENCE AND ENGINEERING,2022,61,80,0.7625
4636,2747,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,17,55,0.3091
4637,2747,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,39,54,0.7222
4638,2747,MECHANICAL ENGINEERING,2022,16,55,0.2909
4639,2748,CIVIL ENGINEERING,2022,1,36,0.0278
4640,2748,COMPUTER SCIENCE AND ENGINEERING,2022,26,54,0.4815
4641,2748,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,2,27,0.0741
4642,2748,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,2,55,0.0364
4643,2748,MECHANICAL ENGINEERING,2022,0,54,0.0
4644,2749,AGRICULTURAL ENGINEERING,2022,36,55,0.6545
4645,2749,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,26,35,0.7429
4646,2749,COMPUTER SCIENCE AND ENGINEERING,2022,28,34,0.8235
4647,2749,Computer Science and Engineering (Cyber Security),2022,29,35,0.8286
4648,2749,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,43,54,0.7963
4649,2749,INFORMATION TECHNOLOGY,2022,32,35,0.9143
4650,2749,MECHANICAL ENGINEERING,2022,10,55,0.1818
4651,2750,AERONAUTICAL ENGINEERING,2022,35,35,1.0
4652,2750,AGRICULTURAL ENGINEERING,2022,35,35,1.0
4653,2750,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,34,34,1.0
4654,2750,BIO MEDICAL ENGINEERING,2022,35,35,1.0
4655,2750,BIO TECHNOLOGY,2022,35,35,1.0
4656,2750,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2022,35,35,1.0
4657,2750,COMPUTER SCIENCE AND ENGINEERING,2022,35,35,1.0
4658,2750,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,35,35,1.0
4659,2750,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,71,71,1.0
4660,2750,MECHANICAL ENGINEERING,2022,36,36,1.0
4661,2751,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,63,71,0.8873
4662,2751,COMPUTER SCIENCE AND BUSSINESS SYSTEM,2022,32,36,0.8889
4663,2751,COMPUTER SCIENCE AND ENGINEERING,2022,61,68,0.8971
4664,2751,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,61,71,0.8592
4665,2751,INFORMATION TECHNOLOGY,2022,35,35,1.0
4666,2751,MECHANICAL ENGINEERING,2022,19,35,0.5429
4667,2752,COMPUTER SCIENCE AND ENGINEERING,2022,61,69,0.8841
4668,2752,ELECTRICAL AND ELECTRONICS ENGINEERING,2022,44,55,0.8
4669,2752,ELECTRONICS AND COMMUNICATION ENGINEERING,2022,31,35,0.8857
4670,2752,INFORMATION TECHNOLOGY,2022,34,35,0.9714
4671,2753,AGRICULTURAL ENGINEERING,2022,12,23,0.5217
4672,2753,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2022,16,18,0.8889
4673,2753,BIO MEDICAL ENGINEERING,2022,32,45,0.7111
